Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
10:10:00,1.474792E-01,6.775120E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.199060E+03,4.006817E-01,4.832783E+03,8.044020E+03,2.867413E-01,8.476275E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.089653E+02,3.803350E-01,4.525505E+03,6.947791E+03,1.782176E-01,5.183275E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.392099E+02,3.553505E-01,4.144500E+03,5.654187E+03,2.723523E-01,8.201536E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,9.089653E+02,3.580227E-01,4.274424E+03,6.686971E+03,1.779983E-01,5.179089E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.392099E+02,2.361188E-01,2.802736E+03,4.257997E+03
10:20:00,1.474755E-01,6.775048E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.173601E+03,3.992132E-01,4.841701E+03,8.052392E+03,2.867387E-01,8.476225E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.896655E+02,3.845925E-01,4.592700E+03,7.017401E+03,1.782158E-01,5.183243E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.277610E+02,3.443833E-01,4.032519E+03,5.539181E+03,2.723497E-01,8.201485E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.896655E+02,3.577042E-01,4.290126E+03,6.702857E+03,1.779966E-01,5.179056E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.277610E+02,2.361801E-01,2.814865E+03,4.270339E+03
10:30:00,1.474720E-01,6.774981E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.148142E+03,3.978138E-01,4.851395E+03,8.061555E+03,2.867363E-01,8.476179E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.703658E+02,3.890098E-01,4.661693E+03,7.088935E+03,1.782143E-01,5.183213E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.163122E+02,3.331813E-01,3.917897E+03,5.421103E+03,2.723473E-01,8.201439E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.703658E+02,3.574261E-01,4.306283E+03,6.719225E+03,1.779950E-01,5.179026E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.163122E+02,2.362605E-01,2.827210E+03,4.282919E+03
10:40:00,1.474688E-01,6.774919E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.122682E+03,3.964762E-01,4.861785E+03,8.071452E+03,2.867340E-01,8.476136E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.510660E+02,3.934706E-01,4.731175E+03,7.160934E+03,1.782128E-01,5.183185E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.048633E+02,3.218950E-01,3.802326E+03,5.301759E+03,2.723450E-01,8.201395E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.510660E+02,3.571910E-01,4.322923E+03,6.736100E+03,1.779936E-01,5.178998E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,5.048633E+02,2.363567E-01,2.839732E+03,4.295686E+03
10:50:00,1.474657E-01,6.774861E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.097223E+03,3.951944E-01,4.872804E+03,8.082008E+03,2.867320E-01,8.476096E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.317662E+02,3.978930E-01,4.800225E+03,7.232438E+03,1.782115E-01,5.183159E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.934144E+02,3.107016E-01,3.687802E+03,5.183163E+03,2.723429E-01,8.201355E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.317662E+02,3.569988E-01,4.340046E+03,6.753476E+03,1.779922E-01,5.178972E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.934144E+02,2.364657E-01,2.852398E+03,4.308600E+03
11:00:00,1.474629E-01,6.774806E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.071764E+03,3.939655E-01,4.884417E+03,8.093184E+03,2.867300E-01,8.476059E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.124664E+02,4.022001E-01,4.867978E+03,7.302536E+03,1.782102E-01,5.183134E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.819655E+02,3.002207E-01,3.581297E+03,5.072435E+03,2.723409E-01,8.201317E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,8.124664E+02,3.568484E-01,4.357640E+03,6.771333E+03,1.779909E-01,5.178948E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.819655E+02,2.365848E-01,2.865178E+03,4.321622E+03
11:10:00,1.474602E-01,6.774754E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.054791E+03,3.927637E-01,4.887860E+03,8.095958E+03,2.867281E-01,8.476023E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.995999E+02,4.062940E-01,4.926907E+03,7.363524E+03,1.782090E-01,5.183111E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.743330E+02,2.911037E-01,3.486329E+03,4.972849E+03,2.723391E-01,8.201281E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.995999E+02,3.567023E-01,4.368857E+03,6.782643E+03,1.779897E-01,5.178925E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.743330E+02,2.366866E-01,2.873952E+03,4.330532E+03
11:20:00,1.474576E-01,6.774705E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.037818E+03,3.916106E-01,4.891857E+03,8.099362E+03,2.867264E-01,8.475990E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.867334E+02,4.101420E-01,4.983076E+03,7.421702E+03,1.782078E-01,5.183090E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.667004E+02,2.835433E-01,3.408882E+03,4.890547E+03,2.723373E-01,8.201248E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.867334E+02,3.565729E-01,4.380268E+03,6.794215E+03,1.779886E-01,5.178903E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.667004E+02,2.367760E-01,2.882591E+03,4.339342E+03
11:30:00,1.474552E-01,6.774659E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.020845E+03,3.905305E-01,4.896663E+03,8.103441E+03,2.867247E-01,8.475959E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.738669E+02,4.137194E-01,5.036188E+03,7.477273E+03,1.782068E-01,5.183069E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.590678E+02,2.776108E-01,3.349746E+03,4.826561E+03,2.723356E-01,8.201216E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.738669E+02,3.564755E-01,4.392027E+03,6.806175E+03,1.779875E-01,5.178883E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.590678E+02,2.368605E-01,2.891168E+03,4.348130E+03
11:40:00,1.474529E-01,6.774615E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,1.003873E+03,3.895006E-01,4.902019E+03,8.108368E+03,2.867232E-01,8.475929E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.610004E+02,4.169742E-01,5.085655E+03,7.528291E+03,1.782058E-01,5.183050E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.514352E+02,2.732995E-01,3.308845E+03,4.782729E+03,2.723340E-01,8.201186E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.610004E+02,3.563937E-01,4.403952E+03,6.818302E+03,1.779865E-01,5.178863E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.514352E+02,2.369290E-01,2.899556E+03,4.356684E+03
11:50:00,1.474508E-01,6.774573E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,9.868997E+02,3.885252E-01,4.907988E+03,8.113887E+03,2.867217E-01,8.475900E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.481339E+02,4.198756E-01,5.131145E+03,7.575322E+03,1.782048E-01,5.183031E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.438026E+02,2.705558E-01,3.285583E+03,4.757833E+03,2.723325E-01,8.201157E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.481339E+02,3.563298E-01,4.416076E+03,6.830616E+03,1.779855E-01,5.178845E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.438026E+02,2.369812E-01,2.907761E+03,4.365041E+03
12:00:00,1.474487E-01,6.774533E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,9.699268E+02,3.876047E-01,4.914574E+03,8.120067E+03,2.867202E-01,8.475873E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.352673E+02,4.223966E-01,5.172353E+03,7.617885E+03,1.782039E-01,5.183014E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.361700E+02,2.688554E-01,3.274062E+03,4.745635E+03,2.723311E-01,8.201130E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.352673E+02,3.562845E-01,4.428410E+03,6.843125E+03,1.779846E-01,5.178827E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.361700E+02,2.370175E-01,2.915787E+03,4.373192E+03
12:10:00,1.474467E-01,6.774495E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,9.563485E+02,3.867494E-01,4.918499E+03,8.123572E+03,2.867189E-01,8.475846E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.249741E+02,4.245439E-01,5.206784E+03,7.653473E+03,1.782030E-01,5.182997E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.300640E+02,2.676076E-01,3.266108E+03,4.737210E+03,2.723297E-01,8.201103E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.249741E+02,3.562837E-01,4.438672E+03,6.853537E+03,1.779837E-01,5.178810E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.300640E+02,2.370571E-01,2.922323E+03,4.379823E+03
12:20:00,1.474448E-01,6.774459E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,9.427703E+02,3.859518E-01,4.923074E+03,8.127801E+03,2.867176E-01,8.475821E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.146809E+02,4.262947E-01,5.236751E+03,7.684483E+03,1.782021E-01,5.182981E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.239579E+02,2.666591E-01,3.261523E+03,4.732296E+03,2.723284E-01,8.201078E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.146809E+02,3.563240E-01,4.449395E+03,6.864468E+03,1.779829E-01,5.178794E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.239579E+02,2.371010E-01,2.928908E+03,4.386529E+03
12:30:00,1.474430E-01,6.774424E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,9.291920E+02,3.851826E-01,4.927982E+03,8.132367E+03,2.867163E-01,8.475797E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.043877E+02,4.276151E-01,5.261889E+03,7.710496E+03,1.782013E-01,5.182965E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.178518E+02,2.659315E-01,3.259430E+03,4.729970E+03,2.723271E-01,8.201054E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,7.043877E+02,3.563860E-01,4.460374E+03,6.875668E+03,1.779821E-01,5.178778E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.178518E+02,2.371405E-01,2.935449E+03,4.393189E+03
12:40:00,1.474412E-01,6.774390E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,9.156137E+02,3.844971E-01,4.933846E+03,8.137869E+03,2.867151E-01,8.475774E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.940945E+02,4.285252E-01,5.282424E+03,7.731803E+03,1.782005E-01,5.182950E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.117458E+02,2.653949E-01,3.259497E+03,4.729847E+03,2.723259E-01,8.201030E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.940945E+02,3.565052E-01,4.472008E+03,6.887630E+03,1.779813E-01,5.178763E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.117458E+02,2.371990E-01,2.942214E+03,4.400121E+03
12:50:00,1.474395E-01,6.774358E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,9.020354E+02,3.838537E-01,4.940136E+03,8.143888E+03,2.867139E-01,8.475751E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.838013E+02,4.289950E-01,5.297963E+03,7.747751E+03,1.781998E-01,5.182936E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.056397E+02,2.649976E-01,3.261106E+03,4.731364E+03,2.723247E-01,8.201008E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.838013E+02,3.566566E-01,4.483968E+03,6.899837E+03,1.779805E-01,5.178749E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,4.056397E+02,2.372641E-01,2.949029E+03,4.407048E+03
13:00:00,1.474379E-01,6.774326E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.884572E+02,3.832441E-01,4.946799E+03,8.150318E+03,2.867128E-01,8.475730E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.735081E+02,4.290121E-01,5.308400E+03,7.758404E+03,1.781991E-01,5.182922E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.995336E+02,2.647036E-01,3.263874E+03,4.734079E+03,2.723236E-01,8.200986E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.735081E+02,3.568317E-01,4.496189E+03,6.912311E+03,1.779798E-01,5.178735E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.995336E+02,2.373315E-01,2.955866E+03,4.413993E+03
13:10:00,1.474363E-01,6.774296E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.799707E+02,3.826618E-01,4.948678E+03,8.151865E+03,2.867117E-01,8.475709E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.670748E+02,4.285638E-01,5.309740E+03,7.759666E+03,1.781983E-01,5.182908E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.957174E+02,2.644792E-01,3.265134E+03,4.735256E+03,2.723225E-01,8.200965E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.670748E+02,3.570179E-01,4.504674E+03,6.920950E+03,1.779791E-01,5.178722E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.957174E+02,2.382741E-01,2.970261E+03,4.429914E+03
13:20:00,1.474348E-01,6.774267E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.714843E+02,3.821109E-01,4.950910E+03,8.153850E+03,2.867106E-01,8.475689E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.606415E+02,4.276545E-01,5.305893E+03,7.755633E+03,1.781977E-01,5.182895E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.919011E+02,2.643022E-01,3.266928E+03,4.737039E+03,2.723214E-01,8.200945E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.606415E+02,3.572160E-01,4.513294E+03,6.929803E+03,1.779784E-01,5.178709E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.919011E+02,2.404869E-01,2.998945E+03,4.459708E+03
13:30:00,1.474333E-01,6.774239E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.629979E+02,3.815988E-01,4.953578E+03,8.156335E+03,2.867096E-01,8.475669E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.542083E+02,4.262957E-01,5.296988E+03,7.746382E+03,1.781970E-01,5.182883E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.880848E+02,2.641543E-01,3.269050E+03,4.739188E+03,2.723204E-01,8.200925E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.542083E+02,3.574286E-01,4.522077E+03,6.938857E+03,1.779777E-01,5.178696E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.880848E+02,2.441866E-01,3.044358E+03,4.505975E+03
13:40:00,1.474319E-01,6.774212E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.545115E+02,3.810969E-01,4.956362E+03,8.158895E+03,2.867086E-01,8.475650E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.477750E+02,4.244865E-01,5.283017E+03,7.731838E+03,1.781964E-01,5.182871E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.842685E+02,2.640072E-01,3.271180E+03,4.741333E+03,2.723194E-01,8.200906E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.477750E+02,3.576352E-01,4.530791E+03,6.947811E+03,1.779771E-01,5.178684E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.842685E+02,2.495260E-01,3.108218E+03,4.571049E+03
13:50:00,1.474305E-01,6.774186E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.460250E+02,3.806461E-01,4.959768E+03,8.162115E+03,2.867076E-01,8.475632E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.413418E+02,4.222685E-01,5.264486E+03,7.712523E+03,1.781958E-01,5.182859E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.804522E+02,2.638589E-01,3.273323E+03,4.743484E+03,2.723184E-01,8.200888E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.413418E+02,3.578579E-01,4.539723E+03,6.956976E+03,1.779765E-01,5.178672E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.804522E+02,2.566495E-01,3.192175E+03,4.657132E+03
14:00:00,1.474292E-01,6.774160E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.375386E+02,3.802553E-01,4.963856E+03,8.166063E+03,2.867067E-01,8.475614E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.349085E+02,4.196744E-01,5.241731E+03,7.688777E+03,1.781952E-01,5.182847E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.766359E+02,2.637018E-01,3.275369E+03,4.745521E+03,2.723175E-01,8.200870E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.349085E+02,3.581031E-01,4.548914E+03,6.966392E+03,1.779759E-01,5.178661E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.766359E+02,2.656605E-01,3.297374E+03,4.765748E+03
14:10:00,1.474279E-01,6.774136E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.375386E+02,3.799177E-01,4.960057E+03,8.161922E+03,2.867058E-01,8.475597E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.349085E+02,4.167166E-01,5.208453E+03,7.654114E+03,1.781946E-01,5.182836E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.766359E+02,2.635161E-01,3.273280E+03,4.743288E+03,2.723166E-01,8.200853E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.349085E+02,3.583567E-01,4.551768E+03,6.969269E+03,1.779753E-01,5.178650E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.766359E+02,2.757351E-01,3.410722E+03,4.882658E+03
14:20:00,1.474266E-01,6.774112E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.375386E+02,3.796302E-01,4.956822E+03,8.158454E+03,2.867049E-01,8.475580E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.349085E+02,4.134327E-01,5.171504E+03,7.615729E+03,1.781940E-01,5.182826E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.766359E+02,2.632917E-01,3.270755E+03,4.740670E+03,2.723157E-01,8.200836E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.349085E+02,3.586136E-01,4.554658E+03,6.972273E+03,1.779748E-01,5.178639E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.766359E+02,2.865243E-01,3.532115E+03,5.007699E+03
14:30:00,1.474254E-01,6.774088E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.375386E+02,3.793862E-01,4.954076E+03,8.155545E+03,2.867041E-01,8.475564E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.349085E+02,4.098642E-01,5.131353E+03,7.574030E+03,1.781935E-01,5.182815E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.766359E+02,2.630220E-01,3.267721E+03,4.737555E+03,2.723149E-01,8.200820E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.349085E+02,3.588716E-01,4.557561E+03,6.975334E+03,1.779742E-01,5.178629E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.766359E+02,2.978346E-01,3.659372E+03,5.138607E+03
14:40:00,1.474242E-01,6.774066E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.375386E+02,3.791789E-01,4.951744E+03,8.153089E+03,2.867033E-01,8.475548E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.349085E+02,4.060612E-01,5.088563E+03,7.529553E+03,1.781929E-01,5.182805E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.766359E+02,2.626991E-01,3.264087E+03,4.733818E+03,2.723140E-01,8.200804E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.349085E+02,3.591297E-01,4.560466E+03,6.978401E+03,1.779737E-01,5.178618E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.766359E+02,3.095021E-01,3.790652E+03,5.273506E+03
14:50:00,1.474231E-01,6.774044E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.375386E+02,3.789586E-01,4.949290E+03,8.150544E+03,2.867024E-01,8.475533E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.349085E+02,4.023673E-01,5.047021E+03,7.487732E+03,1.781924E-01,5.182795E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.766359E+02,2.623046E-01,3.259662E+03,4.729390E+03,2.723132E-01,8.200788E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.349085E+02,3.593556E-01,4.563027E+03,6.980980E+03,1.779732E-01,5.178609E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.766359E+02,3.213596E-01,3.924088E+03,5.407162E+03
15:00:00,1.474220E-01,6.774022E+03,9.471466E-02,0.000000E+00,0.000000E+00,9.471466E-02,8.375386E+02,3.787748E-01,4.947276E+03,8.148399E+03,2.867017E-01,8.475518E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.349085E+02,3.988556E-01,5.007552E+03,7.445877E+03,1.781919E-01,5.182786E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.766359E+02,2.617982E-01,3.253994E+03,4.723469E+03,2.723125E-01,8.200773E+03,7.179985E-02,0.000000E+00,0.000000E+00,7.179985E-02,6.349085E+02,3.595032E-01,4.564730E+03,6.982753E+03,1.779727E-01,5.178599E+03,4.259259E-02,0.000000E+00,0.000000E+00,4.259259E-02,3.766359E+02,3.335507E-01,4.061305E+03,5.549322E+03
